vote_id,term,position,area,term_n,total_r,total_p
3940,第18屆,市民代表,彰化縣鄉鎮,18,0,90643
3941,第18屆,市民代表,彰化縣鄉鎮,18,152486,191844
3942,第18屆,市民代表,彰化縣鄉鎮,18,0,39330
3943,第18屆,市民代表,彰化縣鄉鎮,18,50264,149005
3944,第18屆,市民代表,彰化縣鄉鎮,18,0,0
3945,第18屆,市民代表,彰化縣鄉鎮,18,50000,50034
3946,第18屆,市民代表,彰化縣鄉鎮,18,18930,118290
3947,第18屆,里長,彰化縣鹿港鎮頂厝,18,104000,140866
3948,第18屆,里長,新竹市,18,5000,26763
3949,第18屆,里長,新竹市,18,0,0
3950,第18屆,里長,新竹市,18,109000,109155
3951,第18屆,里長,新竹市,18,185500,195700
3952,第18屆,里長,新竹市,18,112200,134555
3953,第18屆,里長,新竹市,18,57250,79836
3954,第18屆,里長,新竹市,18,0,0
3955,第18屆,里長,新竹市,18,12000,12000
3956,第18屆,里長,新竹市,18,47300,153485
3957,第18屆,里長,新竹市,18,20000,20300
3958,第18屆,里長,新竹市,18,0,0
3959,第18屆,里長,新竹市,18,0,0
3960,第18屆,里長,新竹市,18,121000,145000
3961,第18屆,里長,新竹縣村,18,178800,191237
3962,第18屆,里長,新竹縣村,18,0,0
3963,第18屆,里長,新竹縣村,18,0,51430
3964,第18屆,里長,新竹縣村,18,0,0
3965,第18屆,里長,新竹縣村,18,35000,73239
3966,第18屆,里長,新竹縣村,18,0,0
3967,第18屆,里長,新竹縣村,18,57200,146320
3968,第18屆,里長,新竹縣村,18,0,0
3969,第18屆,里長,新竹縣村,18,0,25660
3970,第18屆,里長,新竹縣村,18,0,71120
3971,第18屆,里長,新竹縣村,18,0,18100
3972,第18屆,里長,新竹縣村,18,0,2800
3973,第18屆,里長,新竹縣村,18,0,24100
3974,第18屆,里長,新竹縣村,18,133590,155449
3975,第18屆,里長,新竹縣村,18,0,0
3976,第18屆,里長,新竹縣村,18,0,2600
3977,第18屆,里長,新竹縣村,18,15500,44008
3978,第18屆,里長,新竹縣村,18,53000,63900
3979,第18屆,里長,新竹縣村,18,0,0
3980,第18屆,里長,新竹縣村,18,62000,95790
3981,第18屆,里長,新竹縣村,18,0,21425
3982,第18屆,里長,新竹縣村,18,42000,42000
3983,第18屆,里長,新竹縣村,18,159670,198500
3984,第18屆,里長,新竹縣村,18,73000,96285
3985,第18屆,里長,新竹縣村,18,0,0
3986,第18屆,里長,新竹縣村,18,110000,111893
3987,第18屆,里長,新竹縣村,18,0,35600
3988,第18屆,里長,新竹縣村,18,0,0
3989,第18屆,里長,新竹縣村,18,68900,115600
3990,第18屆,里長,新竹縣村,18,30000,60905
3991,第18屆,里長,新竹縣村,18,0,24464
3992,第18屆,里長,新竹縣村,18,0,0
3993,第18屆,里長,新竹縣村,18,0,14845
3994,第18屆,里長,新竹縣村,18,7960,7960
3995,第18屆,里長,新竹縣村,18,0,0
3996,第18屆,里長,新竹縣村,18,0,53886
3997,第18屆,里長,新竹縣村,18,20000,101180
3998,第18屆,里長,新竹縣村,18,80000,83780
3999,第18屆,里長,新竹縣村,18,30000,37200
4000,第18屆,里長,新竹縣村,18,0,0
4001,第18屆,里長,新竹縣村,18,0,0
4002,第18屆,里長,新竹縣村,18,0,0
4003,第18屆,里長,新竹縣村,18,0,96224
4004,第18屆,里長,新竹縣村,18,25700,72300
4005,第18屆,里長,新竹縣村,18,5000,9000
4006,第18屆,里長,新竹縣村,18,0,0
4007,第18屆,里長,新竹縣村,18,0,86530
4008,第18屆,里長,新竹縣村,18,0,68900
4009,第18屆,里長,新竹縣村,18,0,35050
4010,第18屆,里長,新竹縣村,18,59700,87700
4011,第18屆,里長,新竹縣村,18,0,78100
4012,第18屆,里長,新竹縣村,18,109000,133648
4013,第18屆,里長,新竹縣村,18,50000,86400
4014,第18屆,里長,新竹縣村,18,10001,119731
4015,第18屆,里長,新竹縣村,18,0,0
4016,第18屆,里長,新竹縣村,18,0,29000
4017,第18屆,里長,新竹縣村,18,5000,12500
4018,第18屆,里長,新竹縣村,18,0,0
4019,第18屆,里長,新竹縣村,18,0,40960
4020,第18屆,里長,新竹縣村,18,600102,649182
4021,第18屆,里長,新竹縣村,18,0,0
4022,第18屆,里長,新竹縣村,18,50200,62220
4023,第18屆,里長,新竹縣村,18,12000,14200
4024,第18屆,里長,新竹縣村,18,0,0
4025,第18屆,里長,新竹縣村,18,0,87300
4026,第18屆,里長,新竹縣村,18,32000,68000
4027,第18屆,里長,新竹縣村,18,0,98452
4028,第18屆,里長,新竹縣村,18,3900,3900
4029,第18屆,市民代表,新竹縣鄉鎮,18,80000,87000
4030,第18屆,市民代表,新竹縣鄉鎮,18,80000,91270
4031,第18屆,市民代表,新竹縣鄉鎮,18,113000,177838
4032,第18屆,市民代表,新竹縣鄉鎮,18,100000,228850
4033,第18屆,市民代表,新竹縣鄉鎮,18,142500,145210
4034,第18屆,市民代表,新竹縣鄉鎮,18,106000,155750
4035,第18屆,市民代表,新竹縣鄉鎮,18,106000,228206
4036,第18屆,市民代表,新竹縣鄉鎮,18,10000,11000
4037,第18屆,市民代表,新竹縣鄉鎮,18,87000,157645
4038,第18屆,市民代表,新竹縣鄉鎮,18,100000,119000
4039,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4040,第18屆,市民代表,新竹縣鄉鎮,18,136400,158984
4041,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4042,第18屆,市民代表,新竹縣鄉鎮,18,88000,100800
4043,第18屆,市民代表,新竹縣鄉鎮,18,0,151604
4044,第18屆,市民代表,新竹縣鄉鎮,18,0,34700
4045,第18屆,市民代表,新竹縣鄉鎮,18,28000,94155
4046,第18屆,市民代表,新竹縣鄉鎮,18,131600,372121
4047,第18屆,市民代表,新竹縣鄉鎮,18,120000,120700
4048,第18屆,市民代表,新竹縣鄉鎮,18,75650,75850
4049,第18屆,市民代表,新竹縣鄉鎮,18,43800,64400
4050,第18屆,市民代表,新竹縣鄉鎮,18,19100,155780
4051,第18屆,市民代表,新竹縣鄉鎮,18,100000,103800
4052,第18屆,市民代表,新竹縣鄉鎮,18,303700,393936
4053,第18屆,市民代表,新竹縣鄉鎮,18,0,48944
4054,第18屆,市民代表,新竹縣鄉鎮,18,108020,364631
4055,第18屆,市民代表,新竹縣鄉鎮,18,205750,223413
4056,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4057,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4058,第18屆,市民代表,新竹縣鄉鎮,18,80000,80960
4059,第18屆,市民代表,新竹縣鄉鎮,18,25000,62125
4060,第18屆,市民代表,新竹縣鄉鎮,18,200000,258000
4061,第18屆,市民代表,新竹縣鄉鎮,18,166500,497539
4062,第18屆,市民代表,新竹縣鄉鎮,18,246600,273930
4063,第18屆,市民代表,新竹縣鄉鎮,18,453200,568481
4064,第18屆,市民代表,新竹縣鄉鎮,18,180400,353898
4065,第18屆,市民代表,新竹縣鄉鎮,18,96000,104082
4066,第18屆,市民代表,新竹縣鄉鎮,18,45620,123146
4067,第18屆,市民代表,新竹縣鄉鎮,18,0,70500
4068,第18屆,市民代表,新竹縣鄉鎮,18,200204,530457
4069,第18屆,市民代表,新竹縣鄉鎮,18,81000,168507
4070,第18屆,市民代表,新竹縣鄉鎮,18,0,56210
4071,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4072,第18屆,市民代表,新竹縣鄉鎮,18,268000,296691
4073,第18屆,市民代表,新竹縣鄉鎮,18,0,62400
4074,第18屆,市民代表,新竹縣鄉鎮,18,49000,82000
4075,第18屆,市民代表,新竹縣鄉鎮,18,0,251780
4076,第18屆,市民代表,新竹縣鄉鎮,18,110100,123774
4077,第18屆,市民代表,新竹縣鄉鎮,18,0,76400
4078,第18屆,市民代表,新竹縣鄉鎮,18,126000,143930
4079,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4080,第18屆,市民代表,新竹縣鄉鎮,18,0,298969
4081,第18屆,市民代表,新竹縣鄉鎮,18,0,138550
4082,第18屆,市民代表,新竹縣鄉鎮,18,54452,277382
4083,第18屆,市民代表,新竹縣鄉鎮,18,0,0
4084,第18屆,里長,桃園縣村,18,226006,240414
4085,第18屆,里長,桃園縣村,18,32800,39600
4086,第18屆,里長,桃園縣村,18,90280,118770
4087,第18屆,里長,桃園縣村,18,13300,13300
4088,第18屆,里長,桃園縣村,18,10950,24175
4089,第18屆,里長,桃園縣村,18,321006,336383
4090,第18屆,里長,桃園縣村,18,27200,28800
4091,第18屆,里長,桃園縣村,18,39000,158991
4092,第18屆,里長,桃園縣村,18,11000,22300
4093,第18屆,里長,桃園縣村,18,183800,253698
4094,第18屆,里長,桃園縣村,18,0,24168
4095,第18屆,里長,桃園縣村,18,18700,18700
4096,第18屆,里長,桃園縣村,18,20000,26260
4097,第18屆,里長,桃園縣村,18,24050,30050
4098,第18屆,里長,桃園縣村,18,0,0
4099,第18屆,里長,桃園縣村,18,92000,99994
4100,第18屆,里長,桃園縣村,18,0,19800
4101,第18屆,里長,桃園縣村,18,65000,65000
4102,第18屆,里長,桃園縣村,18,39000,53616
4103,第18屆,里長,桃園縣村,18,21200,32000
4104,第18屆,里長,桃園縣村,18,0,55200
4105,第18屆,里長,桃園縣村,18,27000,72000
4106,第18屆,里長,桃園縣村,18,0,0
4107,第18屆,里長,桃園縣村,18,24300,125300
4108,第18屆,里長,桃園縣村,18,15700,30530
4109,第18屆,里長,桃園縣村,18,27400,30500
4110,第18屆,里長,桃園縣村,18,0,0
4111,第18屆,里長,桃園縣村,18,0,0
4112,第18屆,里長,桃園縣村,18,127100,132340
4113,第18屆,里長,桃園縣村,18,0,0
4114,第18屆,里長,桃園縣村,18,9700,49429
4115,第18屆,里長,桃園縣村,18,70000,115048
4116,第18屆,里長,桃園縣村,18,142000,218490
4117,第18屆,里長,桃園縣村,18,0,115158
4118,第18屆,里長,桃園縣村,18,63400,67415
4119,第18屆,里長,桃園縣村,18,24020,51020
4120,第18屆,里長,桃園縣村,18,114105,147285
4121,第18屆,里長,桃園縣村,18,30500,69465
4122,第18屆,里長,桃園縣村,18,0,0
4123,第18屆,里長,桃園縣村,18,57220,58345
4124,第18屆,里長,桃園縣村,18,0,0
4125,第18屆,里長,桃園縣村,18,29500,44719
4126,第18屆,里長,桃園縣村,18,0,0
4127,第18屆,里長,桃園縣村,18,26300,32300
4128,第18屆,里長,桃園縣村,18,193509,269389
4129,第18屆,里長,桃園縣村,18,6800,21800
4130,第18屆,里長,桃園縣村,18,128160,131105
4131,第18屆,里長,桃園縣村,18,0,25000
4132,第18屆,里長,桃園縣村,18,0,80010
4133,第18屆,里長,桃園縣村,18,20800,24600
4134,第18屆,里長,桃園縣村,18,60600,85350
4135,第18屆,里長,桃園縣村,18,99000,99000
4136,第18屆,里長,桃園縣村,18,123000,157830
4137,第18屆,里長,桃園縣村,18,0,0
4138,第18屆,里長,桃園縣村,18,24000,24000
4139,第18屆,里長,桃園縣村,18,26800,33600
4140,第18屆,里長,桃園縣村,18,0,0
4141,第18屆,里長,桃園縣村,18,0,0
4142,第18屆,里長,桃園縣村,18,108900,157656
4143,第18屆,里長,桃園縣村,18,64600,143890
4144,第18屆,里長,桃園縣村,18,31760,57488
4145,第18屆,里長,桃園縣村,18,0,0
4146,第18屆,里長,桃園縣村,18,27300,35900
4147,第18屆,里長,桃園縣村,18,60000,68475
4148,第18屆,里長,桃園縣村,18,0,48000
4149,第18屆,里長,桃園縣村,18,5700,5700
4150,第18屆,里長,桃園縣村,18,28500,83500
4151,第18屆,里長,桃園縣村,18,32000,33900
4152,第18屆,里長,桃園縣村,18,18200,78871
4153,第18屆,里長,桃園縣村,18,0,0
4154,第18屆,里長,桃園縣村,18,113100,115190
4155,第18屆,里長,桃園縣村,18,15300,108500
4156,第18屆,里長,桃園縣村,18,73001,75640
4157,第18屆,里長,桃園縣村,18,128921,164741
4158,第18屆,里長,桃園縣村,18,101500,179876
4159,第18屆,里長,桃園縣村,18,0,0
4160,第18屆,里長,桃園縣村,18,39020,39020
4161,第18屆,里長,桃園縣村,18,55000,73580
4162,第18屆,里長,桃園縣村,18,134000,153547
4163,第18屆,里長,桃園縣村,18,13600,26280
4164,第18屆,里長,桃園縣村,18,169000,238644
4165,"","","",18,520000,523440
4166,"","","",18,520000,523440
4167,第18屆,市民代表,桃園縣鄉鎮,18,202000,926154
4168,第18屆,市民代表,桃園縣鄉鎮,18,300000,397077
4169,第18屆,市民代表,桃園縣鄉鎮,18,69000,284893
4170,第18屆,市民代表,桃園縣鄉鎮,18,13000,97969
4171,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4172,第18屆,市民代表,桃園縣鄉鎮,18,130000,472220
4173,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4174,第18屆,市民代表,桃園縣鄉鎮,18,152000,154726
4175,第18屆,市民代表,桃園縣鄉鎮,18,214000,223914
4176,第18屆,市民代表,桃園縣鄉鎮,18,36001,342172
4177,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4178,第18屆,市民代表,桃園縣鄉鎮,18,30000,439671
4179,第18屆,市民代表,桃園縣鄉鎮,18,596000,676860
4180,第18屆,市民代表,桃園縣鄉鎮,18,325000,326070
4181,第18屆,市民代表,桃園縣鄉鎮,18,351210,596381
4182,第18屆,市民代表,桃園縣鄉鎮,18,62206,89630
4183,第18屆,市民代表,桃園縣鄉鎮,18,128000,280740
4184,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4185,第18屆,市民代表,桃園縣鄉鎮,18,564260,577766
4186,第18屆,市民代表,桃園縣鄉鎮,18,131000,132000
4187,第18屆,市民代表,桃園縣鄉鎮,18,0,209743
4188,第18屆,市民代表,桃園縣鄉鎮,18,0,312163
4189,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4190,第18屆,市民代表,桃園縣鄉鎮,18,10000,499097
4191,第18屆,市民代表,桃園縣鄉鎮,18,0,29300
4192,第18屆,市民代表,桃園縣鄉鎮,18,220000,247390
4193,第18屆,市民代表,桃園縣鄉鎮,18,177402,452180
4194,第18屆,市民代表,桃園縣鄉鎮,18,338000,686769
4195,第18屆,市民代表,桃園縣鄉鎮,18,347000,406980
4196,第18屆,市民代表,桃園縣鄉鎮,18,340000,478628
4197,第18屆,市民代表,桃園縣鄉鎮,18,98300,158360
4198,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4199,第18屆,市民代表,桃園縣鄉鎮,18,330376,462900
4200,第18屆,市民代表,桃園縣鄉鎮,18,144098,391300
4201,第18屆,市民代表,桃園縣鄉鎮,18,250000,351939
4202,第18屆,市民代表,桃園縣鄉鎮,18,746294,660079
4203,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4204,第18屆,市民代表,桃園縣鄉鎮,18,0,84004
4205,第18屆,市民代表,桃園縣鄉鎮,18,100000,104705
4206,第18屆,市民代表,桃園縣鄉鎮,18,0,248926
4207,第18屆,市民代表,桃園縣鄉鎮,18,597801,609280
4208,第18屆,市民代表,桃園縣鄉鎮,18,276380,582251
4209,第18屆,市民代表,桃園縣鄉鎮,18,525000,1246292
4210,第18屆,市民代表,桃園縣鄉鎮,18,221605,563412
4211,第18屆,市民代表,桃園縣鄉鎮,18,33900,54080
4212,第18屆,市民代表,桃園縣鄉鎮,18,60000,595918
4213,第18屆,市民代表,桃園縣鄉鎮,18,18000,44020
4214,第18屆,市民代表,桃園縣鄉鎮,18,60000,63872
4215,第18屆,市民代表,桃園縣鄉鎮,18,625850,993787
4216,第18屆,市民代表,桃園縣鄉鎮,18,611002,850654
4217,第18屆,市民代表,桃園縣鄉鎮,18,194000,222000
4218,第18屆,市民代表,桃園縣鄉鎮,18,0,61620
4219,第18屆,市民代表,桃園縣鄉鎮,18,78413,159406
4220,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4221,第18屆,市民代表,桃園縣鄉鎮,18,60003,96200
4222,第18屆,市民代表,桃園縣鄉鎮,18,100000,103590
4223,第18屆,市民代表,桃園縣鄉鎮,18,1094000,1125169
4224,第18屆,市民代表,桃園縣鄉鎮,18,308800,329510
4225,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4226,第18屆,市民代表,桃園縣鄉鎮,18,0,94765
4227,第18屆,市民代表,桃園縣鄉鎮,18,106001,411047
4228,第18屆,市民代表,桃園縣鄉鎮,18,234026,254239
4229,第18屆,市民代表,桃園縣鄉鎮,18,33000,407939
4230,第18屆,市民代表,桃園縣鄉鎮,18,285004,359269
4231,第18屆,市民代表,桃園縣鄉鎮,18,149000,183555
4232,第18屆,市民代表,桃園縣鄉鎮,18,135000,494801
4233,第18屆,市民代表,桃園縣鄉鎮,18,0,174891
4234,第18屆,市民代表,桃園縣鄉鎮,18,189000,293678
4235,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4236,第18屆,市民代表,桃園縣鄉鎮,18,385006,643874
4237,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4238,第18屆,市民代表,桃園縣鄉鎮,18,29000,289612
4239,第18屆,市民代表,桃園縣鄉鎮,18,574805,617636
4240,第18屆,市民代表,桃園縣鄉鎮,18,600011,662962
4241,第18屆,市民代表,桃園縣鄉鎮,18,541913,605426
4242,第18屆,市民代表,桃園縣鄉鎮,18,0,0
4243,第18屆,市民代表,澎湖縣鄉鎮,18,29888,54400
4244,第18屆,里長,臺中市村,18,75200,87619
4245,第18屆,里長,臺中市,18,129500,164550
4246,第18屆,里長,臺中市,18,100004,247147
4247,第18屆,里長,臺中市,18,38009,37000
4248,第18屆,里長,臺中市,18,35000,45085
4249,第18屆,里長,臺中市,18,0,0
4250,第18屆,里長,臺中市,18,20000,24700
4251,第18屆,里長,臺中市,18,0,111200
4252,第18屆,里長,臺中市,18,0,0
4253,第18屆,里長,臺中市,18,18500,62787
4254,第18屆,里長,臺中市,18,50700,126845
4255,第18屆,里長,臺中市,18,90000,90156
4256,第18屆,里長,臺中市,18,53600,81200
4257,第18屆,里長,臺中市,18,0,22294
4258,第18屆,里長,臺中市,18,0,0
4259,第18屆,里長,臺中市,18,280060,397735
4260,第18屆,里長,臺中市,18,0,25050
4261,第18屆,里長,臺中市,18,0,51235
4262,第18屆,里長,臺中市,18,0,0
4263,第18屆,里長,臺中市,18,90000,101500
4264,第18屆,里長,臺中市,18,42600,73040
4265,第18屆,里長,臺中市,18,0,93395
4266,第18屆,里長,臺中市,18,16400,19400
4267,第18屆,里長,臺中市,18,0,0
4268,第18屆,里長,臺中市,18,390000,405703
4269,第18屆,里長,臺中市,18,96000,110090
4270,第18屆,里長,臺中市,18,0,88073
4271,第18屆,里長,臺中市,18,0,3015
4272,第18屆,里長,臺中市,18,12000,29048
4273,第18屆,里長,臺中市,18,110000,204917
4274,第18屆,里長,臺中市,18,0,0
4275,第18屆,里長,臺中市,18,20000,103210
4276,第18屆,里長,臺中市,18,50000,73400
4277,"","","",18,18500,48450
4278,第18屆,里長,臺中縣村,18,100000,229750
4279,第18屆,里長,臺中縣村,18,50240,50240
4280,第18屆,里長,臺中縣村,18,288680,336410
4281,第18屆,里長,臺中縣村,18,14400,40805
4282,第18屆,里長,臺中縣村,18,300000,321217
4283,第18屆,里長,臺中縣村,18,3200,19043
4284,第18屆,里長,臺中縣村,18,16960,32461
4285,第18屆,里長,臺中縣村,18,33100,90532
4286,第18屆,里長,臺中縣村,18,0,0
4287,第18屆,里長,臺中縣村,18,0,0
4288,第18屆,市民代表,臺中縣鄉鎮,18,0,141485
4289,第18屆,市民代表,臺中縣鄉鎮,18,341012,499657
4290,第18屆,市民代表,臺中縣鄉鎮,18,436090,451427
4291,第18屆,市民代表,臺中縣鄉鎮,18,95000,175722
4292,第18屆,市民代表,臺中縣鄉鎮,18,113000,152934
4293,第18屆,市民代表,臺中縣鄉鎮,18,33000,49688
4294,第18屆,市民代表,臺中縣鄉鎮,18,0,0
4295,第18屆,市民代表,臺中縣鄉鎮,18,116700,129440
4296,第18屆,市民代表,臺中縣鄉鎮,18,26800,35607
4297,第18屆,市民代表,臺中縣鄉鎮,18,0,137650
4298,第18屆,市民代表,臺中縣鄉鎮,18,325950,433456
4299,第18屆,市民代表,臺中縣鄉鎮,18,163000,208492
4300,第18屆,市民代表,臺中縣鄉鎮,18,0,36042
4301,第18屆,市民代表,臺中縣鄉鎮,18,357203,381493
4302,第18屆,市民代表,臺中縣鄉鎮,18,390000,642421
4303,第18屆,市民代表,臺中縣鄉鎮,18,0,220172
4304,第18屆,市民代表,臺中縣鄉鎮,18,298600,305720
4305,第18屆,市民代表,臺中縣鄉鎮,18,0,156544
4306,第18屆,市民代表,臺中縣鄉鎮,18,505600,523102
4307,第18屆,市民代表,臺中縣鄉鎮,18,246335,247222
4308,第18屆,市民代表,臺中縣鄉鎮,18,51289,112919
4309,第18屆,市民代表,臺中縣鄉鎮,18,80000,226255
4310,第18屆,市民代表,臺中縣鄉鎮,18,5000,53976
4311,第18屆,里長,臺北縣村,18,0,0
4312,第18屆,里長,臺北縣村,18,49940,51760
4313,第18屆,里長,臺北縣村,18,0,0
4314,第18屆,里長,臺北縣村,18,64000,64000
4315,第18屆,里長,臺北縣村,18,0,0
4316,第18屆,里長,臺北縣村,18,182000,193375
4317,第18屆,里長,臺北縣村,18,0,0
4318,第18屆,里長,臺北縣村,18,155520,161159
4319,第18屆,里長,臺北縣村,18,0,0
4320,第18屆,里長,臺北縣村,18,8000,8000
4321,第18屆,里長,臺北縣村,18,0,0
4322,第18屆,里長,臺北縣村,18,0,0
4323,第18屆,里長,臺北縣村,18,0,0
4324,第18屆,里長,臺北縣村,18,81850,166727
4325,第18屆,里長,臺北縣村,18,120008,126483
4326,第18屆,里長,臺北縣村,18,0,0
4327,第18屆,里長,臺北縣村,18,10000,10400
4328,第18屆,里長,臺北縣村,18,20000,21158
