vote_id,election_id,r1,r2,r3,r4,r5,r6,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,income,cost,area,no,name,gender,birth_year,sec_name,sec_gender,sec_birth_year,party,vote_cnt,vote_rate,elect_ind,incumbent_ind,year,term,title,main_type,sub_type,leader_ind,position_level
6018,20120101T1A2,10549954,1040000,0,190000,19500,176,2111400,7558743,695600,980000,1256270,270569,583493,428000,50000,0,11799630,13934075,嘉義市第01選區,3,李俊俋,M,1965,"","",,民主進步黨,72343,0.4882,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6019,20120101T1A2,6078100,8944000,4000000,100000,26500,474,3966324,10335373,259398,722000,1753787,565599,1823772,940000,0,560030,19149074,20926283,臺南市第05選區,3,李全教,M,1960,"","",,中國國民黨,106619,0.4625,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6020,20120101T1A2,3443100,150000,0,0,0,10,308750,1943208,315617,390,569059,1420,470029,0,0,57353,3593110,3665826,臺南市第01選區,2,李宗智,M,1951,"","",,親民黨,24159,0.1263,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6021,20120101T1A2,6285352,1521000,0,120000,237362,325,1565845,3942351,196400,170044,616675,209494,882152,100000,0,513114,8164039,8196075,臺北市第04選區,3,李建昌,M,1962,"","",,民主進步黨,78097,0.3385,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6022,20120101T1A2,6470000,7680000,3000000,460000,10000,1614,1572675,9668000,0,668521,533490,534961,1454689,1700000,0,147351,17621614,16279687,新北市第12選區,1,李慶華,M,1948,"","",,中國國民黨,73953,0.4207,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6024,20120101T1A2,16951800,4950000,100000,388000,546000,909,2859500,14836349,348380,1861404,1672286,322195,1372006,545000,300000,155350,22936709,24272470,高雄市第06選區,2,李昆澤,M,1964,"","",,民主進步黨,81477,0.5279,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6025,20120101T1A2,6756100,3164248,2000000,120000,197700,686,1101501,8571638,618948,6800,0,3880,382143,600000,370000,0,12238734,11654910,雲林縣第01選區,1,李進勇,M,1951,"","",,民主進步黨,89213,0.4955,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6026,20120101T1A2,1767836,380000,0,85000,9200,108,2377375,1120181,639569,37042,63950,8843,113995,0,0,72235,2242144,4433190,臺中市第02選區,1,李順涼,M,1956,"","",,民主進步黨,79730,0.402,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6027,20120101T1A2,5261636,11710000,3000000,300000,0,1074,5238800,11994970,973100,1372300,738500,78654,1863132,0,0,0,20272710,22259456,新北市第04選區,3,李鴻鈞,M,1959,"","",,中國國民黨,103165,0.5107,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6028,20120101T1A2,1111600,445000,0,0,153800,0,0,2568930,100,0,147200,280199,806783,0,0,0,1710400,3803212,苗栗縣第01選區,3,杜文卿,M,1954,"","",,民主進步黨,56179,0.385,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6029,20120101T1A2,19558027,7025700,0,526000,287392,4429,7808334,13631621,215359,1540395,2662718,237424,1656949,765000,0,155105,27401548,28672905,臺中市第06選區,4,林佳龍,M,1964,"","",,民主進步黨,96685,0.5178,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6030,20120101T1A2,5385600,3675000,500000,155000,128300,177,1608300,5959242,100400,0,499461,156506,1097322,130000,0,432370,9844077,9983601,基隆市第01選區,1,林右昌,M,1971,"","",,民主進步黨,84487,0.4017,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6031,20120101T1A2,2330550,4080000,6000000,176000,3300,1743,913074,12402500,953897,526435,889127,24820,687626,50000,0,79300,12591593,16526779,高雄市第09選區,4,林國正,M,1966,"","",,中國國民黨,70600,0.3842,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6032,20120101T1A2,15207110,9924000,100000,676000,1100,3893,740800,21641079,123500,0,1846350,366000,2376639,635000,0,89116,25912103,27818484,高雄市第04選區,2,林岱樺,F,1972,"","",,民主進步黨,111188,0.6481,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6033,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺中市第06選區,6,林幸杰,M,1951,"","",,無黨籍及未經政黨推薦,354,0.0018,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6034,20120101T1A2,8756000,5876000,6500000,552000,0,368,3259933,13094387,824050,2117880,2460046,53504,1787799,0,0,0,21684368,23597599,宜蘭縣第01選區,1,林建榮,M,1946,"","",,中國國民黨,118971,0.483,f,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6035,20120101T1A2,6643250,6353000,3000000,109000,250,2381,793100,10201495,575500,7000,1795553,750,342254,1000000,0,1400000,16107881,16115652,新北市第09選區,3,林德福,M,1953,"","",,中國國民黨,89767,0.4883,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6037,20120101T1A2,7612000,7520000,3000000,160000,22600,1286,838740,11873291,150013,58365,123300,226869,1690052,1366000,0,69840,18315886,16396470,南投縣第02選區,2,林明溱,M,1951,"","",,中國國民黨,79008,0.5431,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6038,20120101T1A2,1000,0,0,0,0,0,115200,1006600,811835,0,0,0,215500,0,0,0,1000,2149135,高雄市第08選區,1,林景元,M,1925,"","",,無黨籍及未經政黨推薦,2370,0.0118,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6039,20120101T2A2,282000,1780500,0,6000,0,2,917000,741249,0,50000,546119,132588,468164,50000,0,0,2068502,2905120,全國,6,林正二,M,1952,"","",,親民黨,13992,0.1425,t,t,2012,8,2012-第08屆立法委員選舉>平原,立法委員,選舉,0,2
6040,20120101T1A2,1150000,458000,0,0,0,33,241000,1452276,72200,100857,0,121007,383589,0,0,1000,1608033,2371929,臺東縣第01選區,3,林正杰,M,1952,"","",,無黨籍及未經政黨推薦,2365,0.031,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6041,20120101T1A2,132500,0,0,0,3000,0,0,41570,0,64435,0,2250,36267,1000,0,0,135500,145522,臺南市第05選區,1,林民昌,M,1973,"","",,綠黨,3494,0.0151,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6043,20120101T1A2,4994460,3436050,0,300000,372213,558,998805,9235458,581298,228659,180050,14570,1256284,671600,0,0,9103281,13166724,新北市第02選區,3,林淑芬,F,1973,"","",,民主進步黨,114091,0.5872,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6044,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,彰化縣第02選區,2,林滄敏,M,1958,"","",,中國國民黨,96108,0.5546,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6045,20120101T1A2,5057540,4672000,0,50000,11000,774,2331300,4716981,688496,669556,966935,84182,1064756,537000,0,38634,9791314,11097840,新北市第04選區,2,林濁水,M,1947,"","",,民主進步黨,94126,0.466,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6046,20120101T1A2,4570000,2970000,0,800000,0,0,1737121,6286214,204394,0,875347,558429,1623783,0,0,0,8340000,11285288,澎湖縣第01選區,1,林炳坤,M,1948,"","",,無黨團結聯盟,20756,0.4656,f,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6047,20120101T1A2,5498488,2556000,100000,308000,35800,486,2046700,6921864,1728,353254,285932,202090,1228923,890000,0,1656260,8498774,13586751,高雄市第03選區,1,林瑩蓉,F,1965,"","",,民主進步黨,95617,0.4609,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6048,20120101T1A2,9510500,13816000,5000000,990000,82000,1051,1493450,7148275,952550,390206,4883970,842010,12652975,1270000,105000,481167,29399551,30219603,高雄市第02選區,3,林益世,M,1968,"","",,中國國民黨,92902,0.4838,f,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6049,20120101T1A2,4000945,6766000,0,0,1500,333,4099498,15771456,932547,69305,699586,782628,1593902,586000,0,1050782,10768778,25585704,彰化縣第01選區,3,林益邦,M,1974,"","",,無黨籍及未經政黨推薦,50615,0.2827,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6050,20120101T1A2,16500647,10408000,4000000,395000,5100,2585,7734425,8334365,400089,1205930,561880,6455,2320765,1187000,1730000,0,31311332,23480909,臺北市第05選區,7,林郁方,M,1951,"","",,中國國民黨,100292,0.5525,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6051,20120101T1A2,294030,10000,0,0,23348,23,63342,65789,0,12549,16000,28488,223139,10000,0,3371,327401,422678,高雄市第03選區,3,林震洋,M,1979,"","",,綠黨,3448,0.0166,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6052,20120101T1A2,11737880,5524000,3000000,184000,0,310,3148956,10432573,35453,816737,1510170,113863,2083020,320000,0,77628,20446190,18538400,新北市第06選區,1,林鴻池,M,1955,"","",,中國國民黨,86119,0.5339,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6053,20120101T1A2,21900,0,0,0,0,0,0,0,0,0,0,0,216774,0,0,0,21900,216774,新北市第04選區,4,林麗容,F,1954,"","",,正黨,1852,0.0091,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6055,20120101T1A2,1077000,600000,3000000,0,22000,527,1463950,7090935,238800,69950,1023936,209506,247585,0,60000,0,4699527,10404662,金門縣第01選區,5,楊應雄,M,1957,"","",,中國國民黨,12435,0.3295,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6056,20120101T1A2,5552300,510000,0,230000,5000,362,814900,5039713,0,0,347953,76233,257767,10000,0,0,6297662,6546566,澎湖縣第01選區,2,楊曜,M,1966,"","",,民主進步黨,23823,0.5343,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6057,20120101T1A2,0,0,0,0,0,0,0,0,20000,200000,0,0,0,0,0,0,0,220000,臺中市第04選區,3,楊書銘,M,1984,"","",,人民最大黨,1104,0.0055,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6058,20120101T1A2,20000,0,0,0,5000,5,0,254125,0,0,0,0,0,0,0,0,25005,254125,新北市第10選區,1,楊木萬,M,1955,"","",,綠黨,8598,0.0457,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6059,20120101T1A2,2910700,553000,0,0,44800,63,1125610,552638,5800,128000,1365425,107019,290330,150000,0,0,3508563,3724822,臺北市第01選區,5,楊烈,M,1952,"","",,民主進步黨,82040,0.4055,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6060,20120101T1A2,39500,0,0,0,0,6,0,39582,0,0,0,0,0,0,0,0,39506,39582,臺北市第05選區,2,楊烱煌,M,1946,"","",,無黨籍及未經政黨推薦,703,0.0038,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6062,20120101T1A2,17464500,14228000,3000000,321000,0,1937,0,20623591,307368,7092505,3191576,111698,4340804,1681000,0,387035,35015437,37735577,臺中市第03選區,3,楊瓊瓔,F,1964,"","",,中國國民黨,99400,0.5752,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6064,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市第06選區,3,楊程欽,M,1967,"","",,台灣國民會議,1229,0.0076,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6065,20120101T1A2,3251900,25000,1000950,85000,98519,475,883823,2758432,13237,4000,715480,166660,624070,0,0,0,4461844,5165702,苗栗縣第02選區,1,楊長鎮,M,1963,"","",,民主進步黨,47022,0.2834,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6066,20120101T1A2,11562100,8852000,3000000,694000,0,898,9442494,5047753,0,270000,167700,431421,7108373,1660000,0,0,24108998,24127741,桃園縣第04選區,4,楊麗環,F,1957,"","",,中國國民黨,105827,0.582,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6067,20120101T1A2,2519588,150000,5000000,0,86142,1012,1124939,5351725,386050,164482,17980,149300,685757,0,0,29160,7756742,7909393,臺南市第01選區,3,歐崇敬,M,1967,"","",,中國國民黨,46422,0.2427,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6068,20120101T1A2,1080500,220000,0,0,0,19,545950,1689859,0,76000,0,239225,1257234,0,0,0,1300519,3808268,臺中市第07選區,3,段緯宇,M,1955,"","",,親民黨,6965,0.0346,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6069,20120101T1A2,5666785,2262000,5500000,135000,3037,1137,2203748,8913763,767064,529790,642577,58268,1149279,0,0,337200,13567959,14601689,臺中市第08選區,5,江啟臣,M,1972,"","",,中國國民黨,69136,0.4477,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6070,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市第05選區,4,江定謙,M,1979,"","",,健保免費連線,2101,0.0122,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6071,20120101T1A2,8421900,3306800,5000000,226000,2000,1047,775000,11171933,225000,157948,2929453,14499,982515,0,413800,304950,16957747,16975098,新北市第07選區,1,江惠貞,F,1963,"","",,中國國民黨,73686,0.443,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6072,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,彰化縣第03選區,2,江昭儀,M,1943,"","",,民主進步黨,79969,0.441,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6073,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新北市第08選區,4,江永昌,M,1969,"","",,民主進步黨,83468,0.3978,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6074,20120101T1A2,6135780,2230000,4500000,936000,10000,154,3392925,7072594,0,1575000,379738,211001,1279390,60000,0,176360,13811934,14147008,高雄市第08選區,5,江玲君,F,1975,"","",,中國國民黨,90186,0.4493,f,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6075,20120101T1A2,3129850,732000,5000000,180000,0,292,1305600,3546492,715420,59086,1764002,79439,1055729,205000,0,434507,9042142,9165275,嘉義市第01選區,2,江義雄,M,1944,"","",,中國國民黨,71906,0.4852,f,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6076,20120101T1A2,3666290,1145000,0,300000,16000,313,1604650,974975,0,162500,352300,223356,1935444,20000,0,0,5127603,5273225,新北市第12選區,2,沈發惠,M,1966,"","",,民主進步黨,63122,0.3591,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6077,20120101T2A2,427200,100000,0,0,0,0,0,538434,0,0,0,0,0,0,0,0,527200,538434,全國,2,洪國治,M,1962,"","",,無黨籍及未經政黨推薦,10524,0.1072,f,f,2012,8,2012-第08屆立法委員選舉>平原,立法委員,選舉,0,2
6078,20120101T1A2,12036600,5597688,950000,56000,500,127,2978200,6918187,573500,317902,615038,354345,2444917,340000,60000,0,18640915,14602089,屏東縣第03選區,2,潘孟安,M,1963,"","",,民主進步黨,93685,0.6664,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6079,20120101T1A2,1543781,337000,0,65000,54340,62,1179492,454766,108891,280000,128167,10630,187647,0,0,21169,2000183,2370762,臺北市第07選區,1,潘翰聲,M,1970,"","",,綠黨,43449,0.2399,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6080,20120101T1A2,0,200000,0,0,0,0,0,0,0,0,0,0,200000,0,0,0,200000,200000,新北市第02選區,1,王安娜,F,1966,"","",,台灣國民會議,1292,0.0066,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6081,20120101T1A2,12470600,12244800,5000000,123000,53681,785,3961180,16236010,1089898,1315027,927500,1265297,3769989,1180000,0,525290,29892866,30270191,彰化縣第01選區,4,王惠美,F,1968,"","",,中國國民黨,63026,0.3521,t,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6083,20120101T1A2,273000,100000,0,0,0,0,0,247996,245000,0,0,12423,2050,0,0,2349,373000,509818,新竹市第01選區,1,王瑄,F,1971,"","",,無黨籍及未經政黨推薦,7387,0.0322,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6084,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺北市第06選區,9,王秀珠,F,1961,"","",,人民最大黨,747,0.0041,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6085,20120101T1A2,100000,0,0,0,0,0,0,133000,20000,0,1250,0,1620,0,0,19600,100000,175470,雲林縣第02選區,2,王美心,F,1968,"","",,人民最大黨,3817,0.0191,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6086,20120101T1A2,6817600,4408938,4000000,646000,4000,451,367200,14721285,537790,4871840,2179413,0,411334,529000,110000,0,15876989,23727862,屏東縣第02選區,2,王進士,M,1948,"","",,中國國民黨,80696,0.515,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6087,20120101T1A2,2000,0,0,0,0,0,0,113213,0,0,0,0,23235,0,0,0,2000,136448,新北市第10選區,5,王金芬,F,1966,"","",,無黨籍及未經政黨推薦,6873,0.0365,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6088,20120101T1A2,383315,10000,0,0,117383,0,134000,44208,0,40000,0,37179,259194,0,0,2590,510698,517171,新北市第01選區,3,王鐘銘,M,1978,"","",,綠黨,5038,0.0237,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6089,20120101T1A2,13000,200000,0,0,0,0,0,13630,0,0,0,0,200090,0,0,0,213000,213720,臺北市第06選區,5,王雲怡,F,1969,"","",,台灣國民會議,2128,0.0117,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6091,20120101T1A2,3530000,2668800,3000000,203000,17100,148,1346740,7428098,0,145336,1286678,161403,635069,400000,0,10000,9419048,11413324,新北市第10選區,3,盧嘉辰,M,1953,"","",,中國國民黨,89570,0.4767,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6092,20120101T1A2,15329428,13705000,3000000,419600,5115,3403,783494,20038366,227190,1680125,917449,305226,4041363,1903000,0,311411,32462546,30207624,臺中市第05選區,1,盧秀燕,F,1961,"","",,中國國民黨,129822,0.5786,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6093,20120101T1A2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,臺中市第03選區,1,童瑞陽,M,1954,"","",,民主進步黨,64601,0.3738,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6094,20120101T2A2,523100,33000,0,0,0,0,176200,734562,154047,1480,54100,71091,194362,0,10000,37550,556100,1433392,全國,10,笛布斯．顗賚,F,1972,"","",,無黨籍及未經政黨推薦,8841,0.09,f,f,2012,8,2012-第08屆立法委員選舉>平原,立法委員,選舉,0,2
6095,20120101T1A2,14051328,9130500,1250000,827200,2975139,5219,5465775,8756567,158822,1065193,3081699,476307,4667445,1755000,250000,125250,28239386,25802058,高雄市第05選區,4,管碧玲,F,1956,"","",,民主進步黨,92043,0.5575,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6096,20120101T1A2,12310718,439900,1900,10000,932704,0,3065631,6042238,122000,1008350,647550,390958,1153300,142000,0,1370209,13695222,13942236,臺北市第03選區,1,簡余晏,F,1967,"","",,民主進步黨,89417,0.423,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6099,20120101T1A2,8887500,4806000,3000000,916000,60900,3000,3832600,10041387,510782,1391820,659390,400787,1236916,1550000,0,41700,17673400,19665382,高雄市第05選區,3,羅世雄,M,1969,"","",,中國國民黨,70896,0.4294,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6100,20120101T1A2,2622500,4175500,4000000,259000,11000,352,5310807,2852059,632940,458500,819500,336284,407417,315500,0,34800,11068352,11167807,屏東縣第01選區,4,羅志明,M,1957,"","",,中國國民黨,55161,0.3396,f,f,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6101,20120101T1A2,3034200,10070000,3000000,450000,20100,1143,1148820,12191282,95321,833502,932780,59804,552527,800000,200000,45856,16575443,16859892,新北市第11選區,2,羅明才,M,1967,"","",,中國國民黨,132426,0.6656,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
6102,20120101T1A2,14578300,4932000,3000000,4675000,52000,3536,3064808,11547510,0,30000,2327340,37527,687674,920000,0,2787,27240836,18617646,臺北市第03選區,3,羅淑蕾,F,1952,"","",,中國國民黨,118503,0.5607,t,t,2012,8,2012-第08屆立法委員選舉>區域,立法委員,選舉,0,2
