選舉類型,擬參選人,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出
第18屆宜蘭縣村里長,簡強,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆宜蘭縣村里長,許滿圓,0,0,0,0,0,0,0,3600,20000,47024,6140,0,90000,0,0,0
第18屆宜蘭縣村里長,謝火木,0,0,0,0,0,0,0,34000,0,0,0,0,0,0,0,0
第18屆宜蘭縣村里長,謝阿牛,0,0,0,0,0,0,0,0,0,0,5000,0,16000,0,0,0
第18屆宜蘭縣村里長,邱文通,0,0,0,0,0,0,0,2344,0,0,5100,995,33807,0,0,0
第18屆宜蘭縣村里長,陳春生,112600,50000,0,0,0,2,0,93880,0,0,0,500,82459,0,0,0
第18屆宜蘭縣村里長,陳樹福,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆宜蘭縣村里長,陳清全,0,0,0,0,0,0,0,0,0,10500,0,0,23000,0,0,0
第18屆宜蘭縣村里長,陳漢文,0,0,0,0,0,0,0,20000,0,0,0,0,15000,0,0,0
第18屆宜蘭縣村里長,陳玉燕,0,0,0,0,0,0,0,0,0,0,10000,0,18625,0,0,0
第18屆宜蘭縣村里長,陳鋕淮,47900,0,0,0,0,0,0,110052,0,0,20550,1348,31845,0,0,0
第18屆宜蘭縣村里長,陳長義,0,0,0,0,0,0,0,25500,0,0,0,0,0,0,0,0
第18屆宜蘭縣村里長,黃永乾,0,0,0,0,0,0,0,6000,0,0,0,0,5190,0,0,0
第18屆宜蘭縣鄉鎮市民代表,劉添弘,232000,48000,0,0,0,0,0,224350,2500,3485,0,4620,177763,0,0,0
第18屆宜蘭縣鄉鎮市民代表,廖啟賢,0,0,0,0,0,0,0,111000,0,0,0,3000,106549,0,0,0
第18屆宜蘭縣鄉鎮市民代表,張基煌,33000,0,0,0,0,0,0,120750,0,32000,0,0,199750,0,0,0
第18屆宜蘭縣鄉鎮市民代表,張宜樺,38000,62000,0,0,0,0,0,138500,0,0,0,2470,337430,0,0,0
第18屆宜蘭縣鄉鎮市民代表,曾茂照,303220,60000,0,0,26600,0,0,91000,30000,18000,4000,0,261210,0,0,0
第18屆宜蘭縣鄉鎮市民代表,朱永松,140000,40000,0,0,0,0,0,134500,0,0,0,0,230660,0,0,0
第18屆宜蘭縣鄉鎮市民代表,李文熙,22000,0,0,0,0,0,0,86600,156300,35400,0,6820,249037,0,0,0
第18屆宜蘭縣鄉鎮市民代表,李漢祥,60000,0,0,0,0,0,0,68000,0,0,0,1030,456350,0,0,0
第18屆宜蘭縣鄉鎮市民代表,李錫欽,45000,0,0,0,0,0,0,53150,0,2600,0,1016,2973,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林富美,0,0,0,0,0,0,0,251150,11500,33840,0,32000,192181,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林志鴻,0,0,0,0,500,0,0,0,0,0,0,620,0,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林政宗,0,0,0,0,0,0,0,30600,0,0,0,2230,6933,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林文正,0,0,0,0,0,0,0,47900,0,0,0,0,0,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林智勇,0,50000,0,0,0,0,0,101800,3500,0,44000,0,99875,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林美滿,0,0,0,0,0,0,0,94000,0,0,0,0,33645,0,0,0
第18屆宜蘭縣鄉鎮市民代表,林雪霞,85000,0,0,0,0,0,0,142614,0,0,29250,3079,13976,0,0,0
第18屆宜蘭縣鄉鎮市民代表,楊金來,0,0,0,0,0,0,0,71100,0,30800,0,530,211088,0,0,0
第18屆宜蘭縣鄉鎮市民代表,沈錦坤,0,0,0,0,0,0,0,78500,0,0,0,0,1230,0,0,0
第18屆宜蘭縣鄉鎮市民代表,簡德旺,140000,0,0,0,0,0,0,115000,0,38500,0,0,226980,0,0,0
第18屆宜蘭縣鄉鎮市民代表,簡松樹,90000,0,0,0,0,0,0,202450,0,0,20000,2365,259600,0,0,0
第18屆宜蘭縣鄉鎮市民代表,簡石木,0,0,0,0,0,0,0,66800,54000,0,0,30000,163854,0,0,0
第18屆宜蘭縣鄉鎮市民代表,藍鴻明,0,0,0,0,0,0,0,15000,65500,80000,43600,8810,26165,0,0,0
第18屆宜蘭縣鄉鎮市民代表,許芳明,0,0,0,0,0,0,0,112600,0,9200,0,25750,207882,0,0,0
第18屆宜蘭縣鄉鎮市民代表,賴秀鑾,164000,0,0,0,0,0,0,67735,14000,40550,0,0,125218,0,0,0
第18屆宜蘭縣鄉鎮市民代表,邱嘉進,219000,86000,0,0,0,5,0,254992,12800,0,0,0,40688,0,0,0
第18屆宜蘭縣鄉鎮市民代表,阮雪芳,40000,160000,0,0,0,0,0,149240,39300,0,27900,4746,174624,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳俊,53000,0,0,0,0,0,0,90500,18000,149150,16000,2722,258950,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳司衡,110600,10000,0,0,0,0,0,76905,0,34530,29000,13953,60529,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳建中,36888,0,0,0,0,0,0,35945,12500,0,0,0,2500,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳換廷,150000,20000,0,0,0,0,0,55000,10000,32340,0,3763,89708,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳木桂,32000,0,0,0,0,2,0,75950,0,0,0,0,11495,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳林煌,59800,50000,0,0,0,5,0,112200,0,0,0,0,31133,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳正煌,156000,0,0,0,0,4,0,135960,18000,0,0,0,42790,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳淑枝,108600,50000,0,0,0,0,0,114300,0,0,2400,0,47690,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳漢鍾,160000,328000,0,0,0,0,0,394739,2800,11000,121020,1795,66127,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳蒼穎,0,0,0,0,0,0,0,42000,0,59000,0,0,254844,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳錦明,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳長義,126000,60000,0,0,0,0,0,228451,10500,6453,8000,0,7966,0,0,0
第18屆宜蘭縣鄉鎮市民代表,陳開華,0,0,0,0,0,0,0,118488,0,0,0,0,24364,0,0,0
第18屆宜蘭縣鄉鎮市民代表,黃強呈,0,0,0,0,0,0,0,167200,0,0,0,0,0,0,0,0
第18屆宜蘭縣鄉鎮市民代表,黃武助,80000,0,0,0,0,0,0,62840,0,0,0,0,25005,0,0,0
第18屆屏東縣村里長,張獻一,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆屏東縣村里長,潘新春,39160,0,0,0,0,12,0,5200,0,0,0,465,45612,0,0,0
第18屆屏東縣村里長,許金發,0,0,0,0,0,0,0,3500,0,0,0,0,0,0,0,0
第18屆屏東縣村里長,邱森玉,54680,0,0,0,1600,0,0,0,0,0,17080,0,30000,0,0,0
第18屆屏東縣村里長,陳春雄,200000,0,0,0,0,0,0,0,0,0,12000,300,151650,0,0,0
第18屆屏東縣村里長,陳茂松,92000,0,0,0,0,0,0,0,18000,30000,0,0,126700,0,0,0
第18屆屏東縣村里長,陳銀貴,10000,0,0,0,0,0,0,12000,0,0,0,0,0,0,0,0
第18屆屏東縣鄉鎮市民代表,吳冬白,130000,0,0,0,0,0,0,156100,0,0,0,8623,54529,0,0,0
第18屆屏東縣鄉鎮市民代表,唐有財,34800,0,0,0,1860,0,0,0,0,0,0,0,36660,0,0,0
第18屆屏東縣鄉鎮市民代表,夏眉羚,50000,0,0,0,0,0,0,79845,0,0,385,700,45345,0,0,0
第18屆屏東縣鄉鎮市民代表,姚杏芝,151060,0,0,0,0,0,0,49900,41900,0,63260,0,0,0,0,0
第18屆屏東縣鄉鎮市民代表,張昇,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆屏東縣鄉鎮市民代表,張秀緣,20000,0,0,0,0,0,0,60100,0,0,0,0,500,0,0,0
第18屆屏東縣鄉鎮市民代表,林揚昇,288600,0,0,50000,0,0,0,227606,37208,70000,71992,40393,56760,0,0,0
第18屆屏東縣鄉鎮市民代表,莊秀蓮,5829,0,0,0,0,0,0,0,0,0,0,0,38109,0,0,0
第18屆屏東縣鄉鎮市民代表,薛玉玲,44600,0,0,0,0,0,0,221205,18782,99,10000,0,10533,0,0,0
第18屆屏東縣鄉鎮市民代表,鍾旻凱,200000,0,0,0,0,0,0,52454,0,0,50100,0,97800,0,0,0
第18屆屏東縣鄉鎮市民代表,陳吉昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆屏東縣鄉鎮市民代表,陳素春,100000,0,0,0,0,0,0,130700,30000,0,0,0,264700,0,0,0
第18屆屏東縣鄉鎮市民代表,陳美瓊,325000,157000,0,0,0,0,0,417750,0,40000,10500,0,75948,0,0,0
第18屆彰化縣大城鄉山腳村長補選,蕭麗英,90000,0,0,0,0,0,0,3300,0,0,0,12825,90493,0,0,0
第18屆彰化縣村里長,劉明旗,130000,150000,0,0,0,0,0,228960,0,0,0,0,120790,0,0,0
第18屆彰化縣村里長,張義樺,118438,2000,0,0,0,4,0,70680,0,0,0,0,45422,0,0,0
第18屆彰化縣村里長,汪朝銘,15800,0,0,0,0,0,0,56000,0,0,10800,5052,23854,0,0,0
第18屆彰化縣村里長,王東霖,0,0,0,0,0,0,0,34040,0,0,0,0,0,0,0,0
第18屆彰化縣村里長,胡蘇燕,3030,2000,0,0,2240,0,0,6350,0,0,0,2820,9079,0,0,0
第18屆彰化縣村里長,蔡安道,14800,0,10000,0,0,0,0,35020,12150,1520,4000,0,15134,0,0,0
第18屆彰化縣村里長,蔡育紘,2000,0,10000,0,0,0,0,2000,0,4000,10000,0,0,0,0,0
第18屆彰化縣村里長,許明圖,5000,0,0,0,0,0,0,21650,0,0,0,0,0,0,0,0
第18屆彰化縣村里長,賴政雄,80000,0,0,0,0,0,0,41735,0,0,0,0,53627,0,0,0
第18屆彰化縣村里長,邱曉嵐,0,0,0,0,0,0,0,20625,0,0,0,0,18250,0,0,0
第18屆彰化縣村里長,陳光玨,0,0,10000,0,0,0,0,12300,0,0,0,0,0,0,0,0
第18屆彰化縣村里長,陳鴻謨,3200,0,0,0,0,0,0,24200,0,0,3200,0,7941,0,0,0
第18屆彰化縣鄉鎮市民代表,劉國卿,2400,0,0,0,0,0,0,76835,0,0,8400,1152,8947,0,0,0
第18屆彰化縣鄉鎮市民代表,劉志宏,2700,0,0,0,0,0,0,44000,0,0,2700,0,57450,0,0,0
第18屆彰化縣鄉鎮市民代表,劉美蘭,296000,32000,0,0,0,0,0,132170,63068,0,173403,11413,140310,0,0,0
第18屆彰化縣鄉鎮市民代表,吳為杰,200000,53500,0,0,0,43,0,126601,0,0,6000,9633,158051,0,0,0
第18屆彰化縣鄉鎮市民代表,周清木,0,210000,0,0,0,0,0,155000,3000,27065,0,0,21185,0,0,0
第18屆彰化縣鄉鎮市民代表,周麗貞,0,0,0,0,0,0,0,186200,0,0,0,51000,216973,0,0,0
第18屆彰化縣鄉鎮市民代表,埕春美,3000,0,0,0,0,0,0,700,0,0,0,0,2300,0,0,0
第18屆彰化縣鄉鎮市民代表,姚永昌,20000,150000,0,0,0,1,0,172400,0,300,10000,0,101000,0,0,0
第18屆彰化縣鄉鎮市民代表,張世忠,52000,0,0,0,0,0,0,97500,0,0,0,0,0,0,0,0
第18屆彰化縣鄉鎮市民代表,張世維,0,0,0,0,0,0,0,299610,0,0,0,11022,12132,0,0,0
第18屆彰化縣鄉鎮市民代表,張仁城,339000,0,0,0,0,0,0,8926,145200,0,88990,0,122511,0,0,0
第18屆彰化縣鄉鎮市民代表,張正在,0,0,0,0,0,0,0,64150,0,0,0,0,10000,0,0,0
第18屆彰化縣鄉鎮市民代表,張正宗,0,0,0,0,0,0,0,117480,3000,0,0,22553,36794,0,0,0
第18屆彰化縣鄉鎮市民代表,施瑞隆,20000,19000,0,0,0,0,0,75600,50400,0,12250,7398,48798,0,0,0
第18屆彰化縣鄉鎮市民代表,李敬文,22000,21000,0,0,0,0,0,54140,6000,0,0,0,904,0,0,0
第18屆彰化縣鄉鎮市民代表,李武雄,187600,193000,0,0,0,17,0,181651,38000,35100,34720,2375,173782,0,0,0
第18屆彰化縣鄉鎮市民代表,李順銘,20000,0,0,0,0,0,0,54000,0,0,17200,2794,32440,0,0,0
第18屆彰化縣鄉鎮市民代表,林冬戶,0,0,0,0,0,0,0,51310,2049,0,0,17496,9735,0,0,0
第18屆彰化縣鄉鎮市民代表,林士聖,0,50000,0,0,0,0,0,445508,92000,37000,68600,3000,90225,0,0,0
第18屆彰化縣鄉鎮市民代表,林崑輝,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆彰化縣鄉鎮市民代表,林文華,0,0,0,0,0,0,0,159550,28019,0,120850,2888,51577,0,0,0
第18屆彰化縣鄉鎮市民代表,林正中,139455,0,0,0,0,0,0,69390,0,0,0,0,70330,0,0,0
第18屆彰化縣鄉鎮市民代表,林滄喜,246675,5000,0,0,0,0,0,197186,36000,0,0,0,20325,0,0,0
第18屆彰化縣鄉鎮市民代表,楊敏聳,0,0,0,0,0,0,0,64100,0,0,0,0,350913,0,0,0
第18屆彰化縣鄉鎮市民代表,江吉存,0,0,0,0,0,0,0,161430,15000,6000,25000,0,301074,0,0,0
第18屆彰化縣鄉鎮市民代表,洪文秉,100000,0,0,0,0,1,0,82050,0,0,25500,0,52300,0,0,0
第18屆彰化縣鄉鎮市民代表,洪永川,176174,0,0,0,0,1,0,96000,0,0,71924,30895,110484,0,0,0
第18屆彰化縣鄉鎮市民代表,潘順良,0,0,0,0,0,0,0,52425,0,0,0,0,23437,0,0,0
第18屆彰化縣鄉鎮市民代表,王東魚,2200,0,0,0,0,0,0,76465,0,0,2200,0,0,0,0,0
第18屆彰化縣鄉鎮市民代表,王錫瑩,0,0,0,0,0,0,0,68300,0,0,0,0,21000,0,0,0
第18屆彰化縣鄉鎮市民代表,白玉如,100000,40000,0,0,0,74,0,205200,0,0,0,12207,73890,0,0,0
第18屆彰化縣鄉鎮市民代表,羅文保,303000,0,0,0,0,0,0,239100,48765,4000,6000,0,5135,0,0,0
第18屆彰化縣鄉鎮市民代表,羅旺鑫,0,0,0,0,0,0,0,39000,0,0,0,0,161025,0,0,0
第18屆彰化縣鄉鎮市民代表,莊明昆,0,200000,0,0,0,0,0,156200,0,0,30000,2990,20000,0,0,0
第18屆彰化縣鄉鎮市民代表,葉孟家,12000,22600,0,0,0,0,0,18000,8000,0,7600,0,1000,0,0,0
第18屆彰化縣鄉鎮市民代表,蔡裕昌,83200,141000,0,0,0,0,0,199460,121260,6000,15000,13402,78842,0,0,0
第18屆彰化縣鄉鎮市民代表,蕭彥勇,13200,30000,0,0,0,0,0,115056,0,0,0,1890,29000,0,0,0
第18屆彰化縣鄉鎮市民代表,許富足,116850,0,0,0,0,0,0,151883,28100,0,11000,17056,37165,0,0,0
第18屆彰化縣鄉鎮市民代表,許誌育,100000,0,0,0,0,0,0,0,0,0,0,0,122452,0,0,0
第18屆彰化縣鄉鎮市民代表,謝進奎,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆彰化縣鄉鎮市民代表,郭宗華,0,0,0,0,0,0,0,58126,0,0,0,1440,31077,0,0,0
第18屆彰化縣鄉鎮市民代表,鄭俊宏,130886,20000,0,0,1600,0,0,126792,0,0,28969,0,36083,0,0,0
第18屆彰化縣鄉鎮市民代表,陳世偉,0,0,0,0,0,0,0,39330,0,0,0,0,0,0,0,0
第18屆彰化縣鄉鎮市民代表,陳國展,50264,0,0,0,0,0,0,32741,29000,0,70264,4780,12220,0,0,0
第18屆彰化縣鄉鎮市民代表,陳坤元,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆彰化縣鄉鎮市民代表,陳明福,50000,0,0,0,0,0,0,27100,500,2404,18100,0,1930,0,0,0
第18屆彰化縣鄉鎮市民代表,黃有銘,14130,0,0,4800,0,0,0,74800,8000,0,35130,0,360,0,0,0
第18屆彰化縣鹿港鎮頂厝里長補選,吳文龍,104000,0,0,0,0,0,0,91780,0,0,26000,4750,18336,0,0,0
第18屆新竹市里長,侯金川,5000,0,0,0,0,0,0,25600,0,1163,0,0,0,0,0,0
第18屆新竹市里長,劉新田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹市里長,張雪瑛,109000,0,0,0,0,0,0,26950,0,0,73000,562,8643,0,0,0
第18屆新竹市里長,曾資程,185500,0,0,0,0,0,0,105500,0,0,42800,0,47400,0,0,0
第18屆新竹市里長,曾長森,112200,0,0,0,0,0,0,134555,0,0,0,0,0,0,0,0
第18屆新竹市里長,林娟,57250,0,0,0,0,0,0,74586,0,0,0,0,5250,0,0,0
第18屆新竹市里長,林石樹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹市里長,王平東,0,0,0,0,12000,0,0,0,0,0,0,0,12000,0,0,0
第18屆新竹市里長,莊淇隆,44300,2000,0,1000,0,0,0,67950,0,5300,26600,0,53635,0,0,0
第18屆新竹市里長,鄭榮一,20000,0,0,0,0,0,0,0,0,0,20300,0,0,0,0,0
第18屆新竹市里長,陳永安,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹市里長,陳秋福,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹市里長,陳見成,118000,3000,0,0,0,0,0,0,0,0,42000,0,103000,0,0,0
第18屆新竹縣村里長,何初軒,173800,5000,0,0,0,0,0,57287,0,20600,0,1000,112350,0,0,0
第18屆新竹縣村里長,余增,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,余繼增,0,0,0,0,0,0,0,23000,0,0,24600,0,3830,0,0,0
第18屆新竹縣村里長,傅澄田,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,劉幼妹,35000,0,0,0,0,0,0,47300,0,0,4000,0,21939,0,0,0
第18屆新竹縣村里長,劉清政,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,劉錦湘,57200,0,0,0,0,0,0,50100,12000,6000,5000,10000,63220,0,0,0
第18屆新竹縣村里長,劉鳳蘭,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,卓勝福,0,0,0,0,0,0,0,11200,0,0,0,0,14460,0,0,0
第18屆新竹縣村里長,古燕岳,0,0,0,0,0,0,0,59000,0,0,0,0,12120,0,0,0
第18屆新竹縣村里長,吳家棟,0,0,0,0,0,0,0,16000,0,0,0,0,2100,0,0,0
第18屆新竹縣村里長,吳秀連,0,0,0,0,0,0,0,0,0,0,0,0,2800,0,0,0
第18屆新竹縣村里長,呂灝騰,0,0,0,0,0,0,0,13100,0,0,0,0,11000,0,0,0
第18屆新竹縣村里長,宋增明,133590,0,0,0,0,0,0,26600,16000,15000,0,1000,96849,0,0,0
第18屆新竹縣村里長,尹彭永妹,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,巫春茂,0,0,0,0,0,0,0,2600,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,廖正仁,15500,0,0,0,0,0,0,5000,80,9530,0,0,29398,0,0,0
第18屆新竹縣村里長,張福光,43000,10000,0,0,0,0,0,10000,0,0,39400,0,14500,0,0,0
第18屆新竹縣村里長,張進廷,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,彭家俊,62000,0,0,0,0,0,0,56490,0,8400,0,0,30900,0,0,0
第18屆新竹縣村里長,彭永淦,0,0,0,0,0,0,0,18000,0,0,0,0,3425,0,0,0
第18屆新竹縣村里長,彭玉熾,42000,0,0,0,0,0,0,6800,0,0,29200,0,6000,0,0,0
第18屆新竹縣村里長,彭誠吉,159670,0,0,0,0,0,0,137400,0,0,0,0,61100,0,0,0
第18屆新竹縣村里長,彭達棟,73000,0,0,0,0,0,0,62915,0,0,32000,0,1370,0,0,0
第18屆新竹縣村里長,彭錦彬,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,彭錫源,110000,0,0,0,0,0,0,60493,0,40000,0,0,0,0,11400,0
第18屆新竹縣村里長,徐全旺,0,0,0,0,0,0,0,32600,0,0,0,0,3000,0,0,0
第18屆新竹縣村里長,徐武祿,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,徐玉霞,47900,21000,0,0,0,0,0,49000,0,0,0,0,66600,0,0,0
第18屆新竹縣村里長,徐福亮,17000,13000,0,0,0,0,0,8400,0,0,28000,0,24505,0,0,0
第18屆新竹縣村里長,戴興雲,0,0,0,0,0,0,0,4900,0,0,0,1034,18530,0,0,0
第18屆新竹縣村里長,曾進煌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,朱華鑑,0,0,0,0,0,0,0,3650,0,0,6330,3715,1150,0,0,0
第18屆新竹縣村里長,李福忠,6040,1920,0,0,0,0,0,0,0,0,0,0,7960,0,0,0
第18屆新竹縣村里長,林世華,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,林廷海,0,0,0,0,0,0,0,20236,0,0,28280,1000,4370,0,0,0
第18屆新竹縣村里長,林振維,20000,0,0,0,0,0,0,59180,15000,12000,0,0,15000,0,0,0
第18屆新竹縣村里長,林祺堯,80000,0,0,0,0,0,0,23280,0,0,48040,0,12460,0,0,0
第18屆新竹縣村里長,梁福龍,30000,0,0,0,0,0,0,12200,0,0,0,0,25000,0,0,0
第18屆新竹縣村里長,楊國雄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,溫文鉉,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,田國堂,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,田興業,0,0,0,0,0,0,0,12050,0,0,0,21132,63042,0,0,0
第18屆新竹縣村里長,胡秉義,23100,2600,0,0,0,0,0,30600,0,0,0,0,41700,0,0,0
第18屆新竹縣村里長,范善雄,5000,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,范國昌,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,范振欽,0,0,0,0,0,0,0,45200,0,0,40200,0,1130,0,0,0
第18屆新竹縣村里長,范正治,0,0,0,0,0,0,0,29000,0,33200,0,0,6700,0,0,0
第18屆新竹縣村里長,葉君聲,0,0,0,0,0,0,0,11050,0,0,0,0,24000,0,0,0
第18屆新竹縣村里長,葉美秀,58600,1100,0,0,0,0,0,73400,0,0,8600,0,5700,0,0,0
第18屆新竹縣村里長,蔡家陞,0,0,0,0,0,0,0,60000,0,0,0,0,18100,0,0,0
第18屆新竹縣村里長,蔡玉泉,81000,28000,0,0,0,0,0,91508,0,0,23000,0,19140,0,0,0
第18屆新竹縣村里長,許國旺,30000,20000,0,0,0,0,0,51000,0,0,0,0,35400,0,0,0
第18屆新竹縣村里長,許英峻,10000,0,0,0,0,1,0,73713,10500,0,11790,0,23728,0,0,0
第18屆新竹縣村里長,賴運土,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,賴錦煥,0,0,0,0,0,0,0,20000,0,0,0,0,9000,0,0,0
第18屆新竹縣村里長,邱鑑清,5000,0,0,0,0,0,0,0,0,0,0,0,12500,0,0,0
第18屆新竹縣村里長,鄧瑞璘,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,鄭國平,0,0,0,0,0,0,0,36260,0,0,0,0,4700,0,0,0
第18屆新竹縣村里長,陳俊宏,600000,0,0,0,0,102,0,99500,18000,0,0,2000,529682,0,0,0
第18屆新竹縣村里長,陳國全,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,陳役州,43200,0,0,7000,0,0,0,16600,0,0,25870,0,19750,0,0,0
第18屆新竹縣村里長,陳文斌,12000,0,0,0,0,0,0,14200,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,陳日翔,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,馮榮宏,0,0,0,0,0,0,0,51271,0,0,0,1030,34999,0,0,0
第18屆新竹縣村里長,黃亭吉,32000,0,0,0,0,0,0,50500,0,0,0,0,17500,0,0,0
第18屆新竹縣村里長,黃文政,0,0,0,0,0,0,0,98452,0,0,0,0,0,0,0,0
第18屆新竹縣村里長,黃榮斌,3900,0,0,0,0,0,0,0,0,0,0,0,3900,0,0,0
第18屆新竹縣鄉鎮市民代表,上官秋燕,80000,0,0,0,0,0,0,84000,0,0,0,0,3000,0,0,0
第18屆新竹縣鄉鎮市民代表,何德光,80000,0,0,0,0,0,0,81010,0,0,0,0,10260,0,0,0
第18屆新竹縣鄉鎮市民代表,劉傳雄,113000,0,0,0,0,0,0,118700,0,30000,0,2225,26913,0,0,0
第18屆新竹縣鄉鎮市民代表,劉清波,100000,0,0,0,0,0,0,87600,0,0,2500,0,138750,0,0,0
第18屆新竹縣鄉鎮市民代表,劉自展,84300,49600,0,0,8600,0,0,91300,0,13630,10300,0,29980,0,0,0
第18屆新竹縣鄉鎮市民代表,劉興涼,106000,0,0,0,0,0,0,140350,0,0,0,0,15400,0,0,0
第18屆新竹縣鄉鎮市民代表,古明欽,106000,0,0,0,0,0,0,100000,15800,0,9000,4000,99406,0,0,0
第18屆新竹縣鄉鎮市民代表,古榮郎,0,10000,0,0,0,0,0,11000,0,0,0,0,0,0,0,0
第18屆新竹縣鄉鎮市民代表,吳勝通,37000,50000,0,0,0,0,0,117390,0,0,0,34285,5970,0,0,0
第18屆新竹縣鄉鎮市民代表,吳貞儀,100000,0,0,0,0,0,0,96000,0,0,0,0,23000,0,0,0
第18屆新竹縣鄉鎮市民代表,廖英雄,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣鄉鎮市民代表,張史芳,126400,2000,0,2000,6000,0,0,90290,0,0,18800,9255,40639,0,0,0
第18屆新竹縣鄉鎮市民代表,張國功,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第18屆新竹縣鄉鎮市民代表,張良印,88000,0,0,0,0,0,0,63000,0,0,0,0,37800,0,0,0
第18屆新竹縣鄉鎮市民代表,彭文忠,0,0,0,0,0,0,0,0,0,45175,90395,0,16034,0,0,0
第18屆新竹縣鄉鎮市民代表,彭照夫,0,0,0,0,0,0,0,18000,0,0,7700,0,9000,0,0,0
第18屆新竹縣鄉鎮市民代表,彭鐵鏡,6000,22000,0,0,0,0,0,73870,0,0,0,0,20285,0,0,0
第18屆新竹縣鄉鎮市民代表,徐兆璋,131600,0,0,0,0,0,0,206078,87500,0,37160,0,41383,0,0,0
第18屆新竹縣鄉鎮市民代表,徐呂麗琴,100000,20000,0,0,0,0,0,90000,0,0,30700,0,0,0,0,0
第18屆新竹縣鄉鎮市民代表,徐梅櫻,70000,3650,0,0,2000,0,0,56500,0,0,0,0,19350,0,0,0
第18屆新竹縣鄉鎮市民代表,曾廷華,43800,0,0,0,0,0,0,53100,7500,0,0,0,3800,0,0,0
